남,23,1708,865,716,740,898,412,127,568,29.3,8.9,38.5,10.3,3.46,14.5,0.83,1500,표준,표준
남,25,1682,893,680,735,870,398,119,538,29,5.6,37.9,10.3,3.23,9.8,0.8,1481,표준,표준
남,29,1768,935,763,806,956,431,128,568,34.2,10.6,44.3,12,4.03,15,0.84,1672,표준,표준
남,19,1729,903,681,715,869,397,122,566,28.3,7.9,37,10,3.39,13.5,0.81,1459,표준,표준
남,19,1825,906,772,832,961,425,116,547,32.8,15.2,42.7,11.4,4.07,20.6,0.83,1628,표준,표준
남,25,1774,967,768,802,934,475,122,570,36.8,7.7,47.5,12.8,4.12,10.7,0.84,1762,표준,표준
남,7,1330,670,624,664,727,297,99,520,11.1,9.3,16.4,4.3,1.62,29.3,0.75,853,표준,표하
남,7,1160,581,498,498,572,252,83,503,8.3,2.5,12.6,3.4,0.93,12.7,0.69,736,표준,표준
남,7,1243,617,543,557,627,280,103,507,9.6,3.8,14.6,3.8,1.37,16.3,0.72,797,표준,표준
남,7,1144,578,500,507,602,244,92,516,7.3,4,11.7,3.1,1.11,20.2,0.71,713,표준,표준
남,7,1277,735,730,754,770,336,106,524,12.4,12.7,18,4.7,1.69,34.1,0.83,898,표준,표하
남,7,1340,725,688,718,762,338,100,529,13,11.6,18.7,5,1.89,31.1,0.79,923,표준,표하
남,7,1263,580,500,514,584,247,94,512,7.6,4.7,12,3.2,1.27,21.8,0.71,738,표준,표준
남,7,1238,647,581,612,696,279,98,520,10.1,7,15.1,3.9,1.38,25.4,0.73,812,표준,표하
남,7,1211,583,490,488,602,252,85,498,8.8,2.9,13.6,3.5,1.22,13.6,0.68,766,표준,표준
남,7,1047,575,505,512,543,236,94,481,6.4,3.1,10.4,2.8,0.95,17.9,0.74,675,표준,표준
남,7,1187,585,493,495,586,247,96,512,7.7,3.1,12.2,3.3,1.21,15.9,0.65,730,표준,표준
남,7,1289,621,565,596,679,270,96,515,9.6,7.3,14.7,3.8,1.42,26.7,0.72,801,표준,표하
남,7,1316,647,604,635,705,300,99,542,10.8,9.9,16.1,4.3,1.26,30.9,0.75,846,표준,표하
남,7,1265,621,527,548,633,263,93,520,10.2,4.2,15.4,4,1.49,16.8,0.71,821,표준,표준
남,7,1230,598,531,527,618,272,103,518,9.4,3.6,14.1,3.7,1.26,15.7,0.69,784,표준,표준
남,7,1264,639,536,553,622,250,88,527,10.3,5.4,15.3,4.1,1.39,20.6,0.71,820,표준,표준
남,7,1168,592,510,525,575,254,93,526,8.9,2.5,13.7,3.6,1.22,12,0.71,769,표준,표준
남,7,1180,627,584,600,667,256,93,510,10.7,3.9,15.4,4.2,1.41,15.8,0.75,823,표준,표준
남,7,1124,603,511,518,620,265,98,535,7.6,5.9,11.9,3.2,0.99,27,0.74,717,표준,표하
남,7,1163,630,557,581,657,282,108,514,7.3,8.7,11.6,3,1.45,35,0.77,718,표준,표하
남,12,1391,695,586,620,717,308,106,540,13,8.6,18.7,5,1.8,25.3,0.72,920,표준,표하
남,12,1483,835,791,831,903,401,112,543,19.2,19.2,25.8,7,2.45,35.2,0.85,1133,표준,표하
남,12,1486,766,644,690,817,348,119,543,19.4,8.7,26.4,7.1,2.47,19.5,0.77,1147,표준,표준
남,12,1472,853,834,886,916,382,110,548,17.3,23.6,23.9,6.4,2.28,42,0.88,1074,표준,표하
남,12,1457,777,752,796,822,355,113,520,16.1,14.9,22.5,6,2.19,32.6,0.82,1034,표준,표하
남,12,1587,767,682,749,834,365,120,546,22.2,10.5,30,8.1,2.8,20.5,0.79,1253,표준,표준
남,12,1568,856,776,830,930,383,113,543,21.5,20,29,7.7,2.87,33.5,0.84,1226,표준,표하
남,12,1574,809,717,742,835,370,123,569,22.3,9.5,30.4,8.1,2.88,18.7,0.78,1264,표준,표준
남,12,1514,705,568,610,743,319,110,517,15.9,6.5,22.3,5.9,2.16,17.6,0.7,1027,표준,표준
남,12,1490,694,581,609,728,302,116,523,16.8,5.3,23.2,6.3,2.14,14.5,0.71,1053,표준,표준
남,12,1603,778,661,730,854,335,114,549,24.5,9.8,32.7,8.7,2.92,18,0.8,1328,표준,표준
남,12,1485,867,817,905,890,379,119,544,17.9,22.8,24.8,6.5,2.46,40.2,0.88,1101,경계,표하
남,11,1636,955,885,927,752,403,116,556,26.7,20.4,35.2,9.6,3.55,29.7,0.86,1413,표준,표하
남,12,1591,750,637,685,831,327,107,523,19.5,10.9,26.9,7,2.46,23,0.74,1157,표준,표준
남,12,1554,940,892,942,924,425,118,562,21.3,29.2,29,7.6,2.69,42.6,0.9,1220,복비,표하
남,12,1579,847,783,833,923,381,119,553,24.6,18.7,33.1,8.8,3.04,29.4,0.85,1340,표준,표하
남,12,1382,662,585,620,680,308,105,528,11.1,8.6,16.3,4.4,1.63,27.9,0.72,851,표준,표하
남,12,1551,960,940,978,1039,443,126,568,23.9,33.6,31.7,8.6,2.86,43.8,0.92,1303,복비,표하
남,12,1403,738,694,718,775,333,103,547,14.5,12.4,20.4,5.4,1.96,30.8,0.79,971,표준,표하
남,12,1463,979,914,925,914,362,105,548,18.8,27.9,25.6,6.9,2.29,44.5,0.93,1121,복비,표하
남,12,1552,668,585,614,758,311,110,517,17.2,5.5,23.9,6.4,2.22,14.5,0.7,1072,표준,표준
남,11,1605,880,770,860,919,424,112,556,24.9,18,33.4,9,3.11,28.4,0.84,1352,표준,표하
남,12,1684,981,975,1041,1072,442,124,579,30.1,34.8,39.7,10.6,3.71,39.1,0.94,1537,복비,표하
남,12,1585,837,715,781,845,366,109,543,19.2,15.8,26.2,7,2.6,30.5,0.79,1144,표준,표하
남,8,1333,644,570,570,663,278,104,536,12.2,3.6,17.8,4.7,1.73,12.8,0.7,894,표준,표준
남,8,1331,645,589,589,692,278,109,546,12.4,5.6,17.9,4.8,1.65,18.7,0.72,895,표준,표준
남,8,1167,590,513,513,608,242,96,516,9.2,2.9,14,3.6,1.18,13.4,0.72,776,표준,표준
남,8,1331,678,645,675,745,312,102,511,13.2,7.3,19.2,5,1.56,22.2,0.78,927,표준,표준
남,8,1250,576,475,507,590,260,104,510,9.1,2.6,13.9,3.7,1.34,12,0.66,779,표준,표준
남,8,1302,635,588,630,683,288,106,521,10.7,8.1,15.8,4.2,1.49,27.3,0.76,835,표준,표준
